"Name_submitted","refID_tax","source","link","lifeform","origin","group_renato","obs","uses","UTEndUseLookup","UTEndUseName","international","national","other","subsistence","internal_taxon_id"
"Eugenia uniflora",NA,"Coradin, L; Siminski, A.; Reis, A. (eds.) 2011. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro – Região Sul. – Brasília: MMA. 934p.",NA,"tree","Brazil",NA,"medicinal","medicinal",3,NA,"false","true",NA,"true","sp1747"
"Eugenia uniflora",NA,"Coradin, L; Siminski, A.; Reis, A. (eds.) 2011. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro – Região Sul. – Brasília: MMA. 934p.",NA,"tree","Brazil",NA,"food","food",1,NA,"false","true",NA,"true","sp1747"
"Eugenia uniflora",NA,"wikipedia","https://en.wikipedia.org/wiki/Eugenia_uniflora","tree","eastern_south_america","cultivated",NA,"food",1,NA,"false","false",NA,"true","sp1747"
"Mimosa pigra",NA,"Agroforestree database: This database It is intended to help field workers and researchers in selecting appropriate species for agroforestry systems and technologies. This project has been funded by the British Department for International Development (DFID, the European Union and the World Agroforestry Centre (ICRAF).","http://old.worldagroforestry.org/treedb","tree",NA,NA,"Medicine: M. pigra is used in tropical Africa as a tonic and for diarrhoea, gonorrhoea and blood poisoning. In Tanzania, the powdered leaf is taken with water to relieve swelling. In Zambia, the root ash is sprinkled over leprous patches on the skin. The root is apparently aphrodisiac to some persons and calming to others. The seed is emetic and an expectorant and is used for tooth troubles. The leaf is said to contain mimosine; it is purgative and perhaps tonic. | When groundwater levels start falling at the beginning of the dry season, the defoliated stems and branches are left and become dry. These dry materials are collected and utilized as firewood by the low-income people living in the vicinity of the reservoirs. The use of this material as firewood releases the wood harvesting pressure in the upstream area of the reservoir.","fuel",7,NA,"true","false",NA,"false","sp2780"
"Mimosa pigra",NA,"Agroforestree database: This database It is intended to help field workers and researchers in selecting appropriate species for agroforestry systems and technologies. This project has been funded by the British Department for International Development (DFID, the European Union and the World Agroforestry Centre (ICRAF).","http://old.worldagroforestry.org/treedb","tree",NA,NA,"Medicine: M. pigra is used in tropical Africa as a tonic and for diarrhoea, gonorrhoea and blood poisoning. In Tanzania, the powdered leaf is taken with water to relieve swelling. In Zambia, the root ash is sprinkled over leprous patches on the skin. The root is apparently aphrodisiac to some persons and calming to others. The seed is emetic and an expectorant and is used for tooth troubles. The leaf is said to contain mimosine; it is purgative and perhaps tonic. | When groundwater levels start falling at the beginning of the dry season, the defoliated stems and branches are left and become dry. These dry materials are collected and utilized as firewood by the low-income people living in the vicinity of the reservoirs. The use of this material as firewood releases the wood harvesting pressure in the upstream area of the reservoir.","medicinal",3,NA,"true","false",NA,"true","sp2780"
"Psidium cattleyanum",NA,"Coradin, L; Siminski, A.; Reis, A. (eds.) 2011. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro – Região Sul. – Brasília: MMA. 934p.",NA,NA,"Brazil",NA,"food","food",1,NA,"false","true",NA,"true","sp3953"
"Rhizophora mangle",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp4077"
"Salix humboldtiana",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp4162"
"Schinus terebinthifolia",NA,"Agroforestree database: This database It is intended to help field workers and researchers in selecting appropriate species for agroforestry systems and technologies. This project has been funded by the British Department for International Development (DFID, the European Union and the World Agroforestry Centre (ICRAF).","http://old.worldagroforestry.org/treedb","tree","native from Brazil",NA,"Ornamental: S. terebinthifolius has an attractive appearance and has therefore been introduced in many areas as an ornamental and street tree. | Poison: S. terebinthifolius may cause allergies in sensitive people even without direct contact with its leaves and fruits. For some birds, the fruit is toxic. | Medicine: S. terebinthifolius is well known for its medicinal characteristics | Gum or resins: the tree is a source of resins | Timber: the Brazilian pepper tree does not have significant commercial value in brazil, but is generally used for posts, round wood; stakes; pit props; pulp and short fibre pulp. | Essential oils: Essential oils extracted from the seeds of S. terebinthifolius have pesticidal activity against the housefly (Musca domestica) and its antimicrobial properties have also been investigated. | the wood is also used for fuelwood and charcoal. | S. terebinthifolius has a high ecological plasticity, a short life cycle and very rapid growth; it is therefore recommended for the restoration of degraded areas and especially gallery forests. | Boundary or barrier: The tree is also used in hedges. | The fruits are highly appreciated as a condiment in Europe, where they are used as a substitute for black pepper (Piper nigrum). | Fodder: Brazilian pepper tree produces good quality fodder, especially for goats, but it must be used carefully because of the toxicity of some of the plant parts. The fruits are eaten by birds including American robins, and mammals, both raccoons and possums.","ornamental",13,NA,"true","false",NA,"false","sp4193"
"Schinus terebinthifolia",NA,"Agroforestree database: This database It is intended to help field workers and researchers in selecting appropriate species for agroforestry systems and technologies. This project has been funded by the British Department for International Development (DFID, the European Union and the World Agroforestry Centre (ICRAF).","http://old.worldagroforestry.org/treedb","tree","native from Brazil",NA,"Ornamental: S. terebinthifolius has an attractive appearance and has therefore been introduced in many areas as an ornamental and street tree. | Poison: S. terebinthifolius may cause allergies in sensitive people even without direct contact with its leaves and fruits. For some birds, the fruit is toxic. | Medicine: S. terebinthifolius is well known for its medicinal characteristics | Gum or resins: the tree is a source of resins | Timber: the Brazilian pepper tree does not have significant commercial value in brazil, but is generally used for posts, round wood; stakes; pit props; pulp and short fibre pulp. | Essential oils: Essential oils extracted from the seeds of S. terebinthifolius have pesticidal activity against the housefly (Musca domestica) and its antimicrobial properties have also been investigated. | the wood is also used for fuelwood and charcoal. | S. terebinthifolius has a high ecological plasticity, a short life cycle and very rapid growth; it is therefore recommended for the restoration of degraded areas and especially gallery forests. | Boundary or barrier: The tree is also used in hedges. | The fruits are highly appreciated as a condiment in Europe, where they are used as a substitute for black pepper (Piper nigrum). | Fodder: Brazilian pepper tree produces good quality fodder, especially for goats, but it must be used carefully because of the toxicity of some of the plant parts. The fruits are eaten by birds including American robins, and mammals, both raccoons and possums.","food",1,NA,"true","false",NA,"true","sp4193"
