familia,nome cient­fico,autor,categoria,crit?rio,avaliador,revisor,justificativa,data da avaliacao,link,bioma
ACANTHACEAE,Ruellia affinis,(Schrad.) Lindau,LC,,Julia Caram Sfair,Tainan Messina,"esp‚cie amplamente distribu¡da (EOO=186.653,450 kmì) encontrada em ÿreas de florestaombr½fila densa e estacional semidec¡dua na Mata AtlŸntica principalmente na Bahia. Em uma das localidades de coleta, a esp‚cie ? considerada abundante. Encontrada em pelomenos seis unidades de conserva‡Æo (SNUC). N’o hÿ registro de amea?a ou evid?ncia direta de decl¡nio populacional para a esp‚cie.Dessa maneira a esp‚cie ? considerada como ""Menos preocupante"" (LC) em rela‡Æo aorisco de extin‡Æo. Entretanto o estado de conserva‡Æo das subpopula?„es do Esp¡rito Santo devem ser estudadas, uma vez que ocorrem de forma isolada em rela‡Æo ?s subpopula?„es da Bahia.",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Ruellia%20affinis,AtlanticForest
ACANTHACEAE,Ruellia bulbifera,Lindau,LC,,Julia Caram Sfair,Tainan Messina,"esp‚cie amplamente distribu¡da na por‡Æo sul do Brasil (EOO=497.695,42 kmì) e com potencial ornamental. Entretanto n’o hÿ registro de coleta predat½ria da esp‚cie. Apesar de n’o ter registro de ocorr?ncia para unidades de conserva‡Æo (SNUC), a esp‚cie ocorre em forma?„es campestres de diferentes biomas brasileiros.",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Ruellia%20bulbifera,Cerrado|Pampa (Campos Sulinos)|AtlanticForest
ACANTHACEAE,Ruellia chamaedrys,(Nees) Angely,DD,,Julia Caram Sfair,Tainan Messina,"esp‚cie conhecida apenas pelo œnico registro, coletado no Estado de Goiÿs. Segundo especialistas, a esp‚cie deve ser reavaliada taxonomicamente. Para isso o local exato de coleta deve ser especificado, bem como sua distribui‡Æo, de modo a viabilizar a avalia‡Æo de risco de extin‡Æo de R. chamaedrys. Dessa maneira, a esp‚cie ? considerada ""Dados insuficientes"" (DD).",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Ruellia%20chamaedrys,Cerrado
ACANTHACEAE,Ruellia curviflora,Nees & Mart.,LC,,Julia Caram Sfair,Tainan Messina,"esp‚cie encontrada em Mata AtlŸntica na regi’o da costa brasileira, possuindo ampla distribui‡Æo (EOO=83.614,74 kmì). Apesar de ser uma regi’o com intensa press’o antr½pica, a esp‚cie ocorre em pelo menos cinco unidades de conserva‡Æo (SNUC) e n’o hÿ registro de decl¡nio populacional da esp‚cie. Por esse motivo, R. curviflora ? considerada uma esp‚cie ""Menos preocupante"" (LC).",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Ruellia%20curviflora,AtlanticForest
ACANTHACEAE,Ruellia dissitifolia,(Nees) Hiern,LC,,Julia Caram Sfair,Tainan Messina,"Considerada uma esp‚cie medicinal, ocorre em ÿreas de campo em Cerrado e possui ampla distribui‡Æo (EOO=531.247,890 kmì). Apesar das ÿreas de campo terem sofrido perda de habitat, a esp‚cie ocorre em pelo menos quatro unidades de conserva‡Æo (SNUC). Por esses motivos, a esp‚cie ? considerada ""Menos preocupante"" (LC).",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Ruellia%20dissitifolia,Cerrado
ACANTHACEAE,Ruellia epallocaulos,Leonard ex C.Ezcurra & Wassh.,LC,,Julia Caram Sfair,Tainan Messina,"esp‚cie amplamente distribu¡da (EOO=187.604,08 kmì), encontrada em floresta ombr½fila densa e em estacional semidec¡dua. N’o hÿ amea?a registrada para a esp‚cie, que ocorre em pelo menos uma unidade de conserva‡Æo (SNUC). Dessa maneira, a esp‚cie pode ser considerada como ""Menos preocupante"" (LC). Entretanto, futuros estudos devem avaliar o estado de conserva‡Æo das subpopula?„es disjuntas no Brasil central.",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Ruellia%20epallocaulos,AtlanticForest
ACANTHACEAE,Ruellia erythropus,(Nees) Lindau,LC,,Julia Caram Sfair,Tainan Messina,"R. erythropus ? uma esp‚cie amplamente distribu¡da no Brasil (EOO=270.558,27 kmì), encontrada em ÿreas de floresta. Ocorre em ÿreas de pastagem sendo provavelmente consumida pelo gado. Portanto a esp‚cie esta pouco amea?a de extin‡Æo (LC).",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Ruellia%20erythropus,AtlanticForest|Cerrado|Pantanal
ACANTHACEAE,Ruellia multifolia,(Nees) Lindau,LC,,Julia Caram Sfair,Tainan Messina,"esp‚cie de ampla distribui‡Æo (EOO=1.291.319,56 kmì) encontrada principalmente em diferentes fisionomias de Cerrado. Encontrada tamb‚m em pelo menos quatro unidades de conserva‡Æo (SNUC) no Brasil. Dessa maneira, a esp‚cie possui baixo risco de extin‡Æo (LC).",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Ruellia%20multifolia,AtlanticForest|Cerrado|Pantanal
ACANTHACEAE,Ruellia solitaria,Vell.,LC,,Julia Caram Sfair,Tainan Messina,"Conhecida popularmente como ""solitÿria"", essa esp‚cie possui ampla distribui‡Æo (EOO=547.588,60 kmì) ocorrendo principalmente em por?„es de Mata AtlŸntica pr½ximas ? costa brasileira. Ocorre em pelo menos 11 unidades de conserva‡Æo (SNUC) e ? utilizada como ornamental em canteiros e jardins. Dessa maneira, a esp‚cie ? considerada como ""Menos preocupante"" (LC).",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Ruellia%20solitaria,AtlanticForest
ACANTHACEAE,Schaueria lophura,Nees & Mart.,NT,,Julia Caram Sfair,Tainan Messina,"S. lophura possui ocorr?ncia relativamente ampla e at? 10 situa?„es de amea?a. Al?m disso a esp‚cie ocorre na cidade do Rio de Janeiro, local onde hÿ forte press’o de urbaniza‡Æo. Cabo Frio (RJ), outro local onde a esp‚cie foi coletada, perdeu 2% de sua cobertura florestal entre 2008 e 2010 (SOS Mata AtlŸntica, INPE, 2010). Caso a EOO fosse menor do que 20.000 Kmì, seria poss¡vel considerar a esp‚cie como ""Vulnerÿvel"" (VU). Entretanto, devido ao fato da EOO da esp‚cie ser apenas cerca de 10.000 Kmì (o que caracteriza como estimativa incerta) maior do que o limite para considerÿ-la como amea?ada, podemos considerar a esp‚cie como ""Quase amea?ada"" (NT).",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Schaueria%20lophura,AtlanticForest
ACANTHACEAE,Schaueria virginea,Nees,DD,,Julia Caram Sfair,Tainan Messina,"esp‚cie descrita apenas para o Estado do Rio de Janeiro, aparece na lista das esp‚cies amea?adas do Paranÿ. Especialistas consideram que a esp‚cie necessita de revis’o taxon?mica. Devido ? incerteza taxon?mica, a esp‚cie ? considerada como ""Dados insuficientes"" (DD). Futuros estudos devem resolver essa incerteza taxon?mica, al?m de registrar os locais de ocorr?ncia da esp‚cie.",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Schaueria%20virginea,AtlanticForest
ACANTHACEAE,Staurogyne anigozanthus,(Nees) Kuntze,NT,,Julia Caram Sfair,Tainan Messina,"esp‚cie encontrada em ÿreas de Floresta Ombr½fila nos Estados de Minas Gerais e Esp¡rito Santo. A EOO da esp‚cie ? maior do que 20.000 Kmì (EOO=31.494,64 kmì). Mas estÿ sujeita a decl¡nio cont¡nuo da qualidade de habitat. O munic¡pio de Betim, por exemplo, no Estado de Minas Gerais, teve perda de ÿrea florestal de cerca de 2% entre 2008 e 2010 (SOS Mata AtlŸntica, INPE, 2012). Por esse motivo a esp‚cie foi avaliada como ""Quase amea?ada"" (NT). A perda cont¡nua de habitat pode levar a esp‚cie a risco de extin‡Æo em um futuro pr½ximo.",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Staurogyne%20anigozanthus,AtlanticForest
ACANTHACEAE,Staurogyne brachiata,(Hiern) Leonard,EN,B1ab(iii),Julia Caram Sfair,Tainan Messina,"Staurogyne brachiata tem extens’o de ocorr?ncia menor que 5.000 kmì (EOO=700,07 kmì) e estÿ sujeita a tr?s situa?„es de amea?a. Em uma das localidades (munic¡pio de Nova Friburgo, RJ) houve perda de cerca de 6% da cobertura florestal entre 2008 e 2010, caracterizando o decl¡nio cont¡nuo da extens’o, ÿrea e da qualidade do hÿbitat. Ocorre exclusivamente na regi’o serrana fluminense, acima de 800 m de altitude. N’o ? coletada hÿ mais de 40 anos e estudos devem ser realizados para se avaliar o estado de conserva‡Æo real da esp‚cie. Portanto, ? caracterizada como ""Em perigo"" (EN).",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Staurogyne%20brachiata,AtlanticForest
ACANTHACEAE,Staurogyne carvalhoi,Profice,VU,B1ab(iii),Julia Caram Sfair,Tainan Messina,"Staurogyne carvalhoi ? uma esp‚cie encontrada em ÿreas de Floresta Ombr½fila e tem uma extens’o de ocorr?ncia menor do que 20.000 kmì (EOO=12.277,56 kmì). Foram identificadas de cinco a seis situa?„es de amea?a. Al?m disso, apresenta estrutura populacional severamente fragmentada, jÿ que suas subpopula?„es est’o distantes entre si, e a esp‚cie tem baixa capacidade de dispers’o. No munic¡pio de Eunÿpolis (BA) houve perda de 19,5% de Mata AtlŸntica, o que configura diminui‡Æo cont¡nua de ÿrea e qualidade de hÿbitat. Assim, a esp‚cie foi considerada ""Vulnerÿvel"" (VU).",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Staurogyne%20carvalhoi,AtlanticForest
ACANTHACEAE,Staurogyne elegans,(Nees) Kuntze,VU,D2,Julia Caram Sfair,Tainan Messina,"Staurogyne elegans ? uma esp‚cie encontrada apenas na regi’o da Serra do Cip½, em ÿreas de Floresta Estacional Semidec¡dua e de Mata de Galeria. Sua ÿrea de ocupa‡Æo ? bastante restrita (AOO=12 kmì), sendo tamb‚m localmente rara e sujeita a tr?s situa?„es de amea?a, que implicam decl¡nio cont¡nuo da qualidade de hÿbitat. Al?m disso, transforma?„es da paisagem podem dificultar ainda mais sua dispers’o, do tipo autoc½rica, que jÿ representa um fator limitante. Foi considerada ""Vulnerÿvel (VU D2)"".",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Staurogyne%20elegans,Cerrado|AtlanticForest
ACANTHACEAE,Staurogyne itatiaiae,(Wawra) Leonard,EN,B1ab(iii),Julia Caram Sfair,Tainan Messina,"Staurogyne itatiaiae ? encontrada na Serra da Mantiqueira, na Serra da Bocaina e no Parque Nacional do Itatiaia. Tem distribui‡Æo restrita (EOO=1.286,11 kmì) e suspeita-se que a sua popula‡Æo tenha sofrido decl¡nio devido ? perda de hÿbitat. Al?m disso, em fun‡Æo da capacidade de dispers’o limitada da esp‚cie, podemos considerar a popula‡Æo severamente fragmentada. Aparentemente, hÿ uma disjun‡Æo entre as popula?„es das Serras da Bocaina e da Mantiqueira, o que justifica estudos futuros com o objetivo de se verificar o estado de conserva‡Æo dessas subpopula?„es. Por esses motivos, S. itatiaiae foi considerada ""Em perigo"" (EN).",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Staurogyne%20itatiaiae,AtlanticForest
ACANTHACEAE,Staurogyne vauthieriana,(Nees) Kuntze,EN,B1ab(iii),Julia Caram Sfair,Tainan Messina,"Staurogyne vauthieriana tem distribui‡Æo restrita (EOO=270,24 kmì), no Estado de Minas Gerais, no Parque Estadual do Itacolomi, munic¡pio de Ouro Preto. Ocorre em ÿreas de canga, ricas em min?rio de ferro, que tem alto valor para a indœstria mineradora e estÿ sujeita a quatro situa?„es de amea?a.  A explora‡Æo de min?rio de ferro resulta em perda de ÿrea e de qualidade do hÿbitat. Dessa maneira, a esp‚cie foi considerada ""Em perigo"" (EN).",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Staurogyne%20vauthieriana,AtlanticForest
ACANTHACEAE,Staurogyne veronicifolia,(Nees) Kuntze,EN,B1ab(iii),Julia Caram Sfair,Tainan Messina,"Staurogyne veronicifolia ? uma esp‚cie endˆmica do Estado do Esp¡rito Santo, podendo ser encontrada em fragmentos de Floresta Ombr½fila Densa, em altitudes elevadas. Tem extens’o de ocorr?ncia restrita (EOO=540,93 Kmì). Foi coletada em apenas duas localidades: Cachoeira do Itapemirim e Castelo, munic¡pios que sofreram perda de ÿrea de habitat de at? 15% entre 2008 e 2010, e continuam sujeitos a decl¡nio cont¡nuo de EOO, AOO e qualidade de habitat. Dessa maneira, S. veronicifolia ? considerada uma esp‚cie ""Em perigo"" (EN).",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Staurogyne%20veronicifolia,AtlanticForest
ACANTHACEAE,Staurogyne warmingiana,(Hiern) Leonard,EN,B1ab(iii),Julia Caram Sfair,Tainan Messina," endˆmica da Serra da Piedade (MG), com apenas duas coletas conhecidas no munic¡pio de Caet?. As duas localidades de ocorr?ncia foram consideradas situa?„es de amea?a distintas. Tem distribui‡Æo restrita (EOO=269,27 kmì), em uma ÿrea bastante visada pelo ecoturismo e turismo religioso, o que resulta em diminui‡Æo cont¡nua da qualidade do hÿbitat. O turismo pode configurar uma amea?a e seu impacto nas subpopula?„es de S. warmingiana deve ser melhor compreendido. Al?m disso, a minera‡Æo nessa localidade do Quadrilÿtero ferr¡fero, representa uma amea?a para a esp‚cies desde o in¡cio da busca do ouro pelos bandeirantes. Assim, foi considerada ""Em perigo"" (EN).",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Staurogyne%20warmingiana,AtlanticForest
ACANTHACEAE,Stenandrium diphyllum,Nees,LC,,Julia Caram Sfair,Tainan Messina," uma esp‚cie amplamente distribu¡da (EOO=536.096,600 kmì), encontrada principalmente em ÿreas de Cerrado. Apesar de poucas coletas, S. diphyllum ocorre em pelo menos uma unidade de conserva‡Æo (SNUC). Al?m disso possui a forma de vida do tipo ge½fito, ou seja, sua gema ? encontrada abaixo do solo, o que torna a planta menos suscept¡vel ? morte com a passagem do fogo, comum em Cerrado. Dessa maneira, a esp‚cie ? considerada como ""Menos preocupante""(LC).",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Stenandrium%20diphyllum,Cerrado|AtlanticForest
ACANTHACEAE,Stenandrium hatschbachii,Wassh.,EN,B1ab(iii)+2ab(iii),Julia Caram Sfair,Tainan Messina," uma esp‚cie endˆmica do munic¡pio de Gr’o Mogol, na Serra do Espinha?o. Foram identificadas cinco situa?„es de amea?a distintas. Tem uma extens’o de ocorr?ncia restrita (EOO=537,25 kmì, AOO= 16 kmì), sendo encontrada principalmente em ÿreas de Campos Rupestres. N’o hÿ registro de ocorr?ncia em unidade de conserva‡Æo (SNUC). A explora‡Æo de diamantes no passado e o incentivo ao turismo nos dias de hoje s’o amea?as que podem levar ao decl¡nio populacional de S. hatschbachii. Dessa maneira, essa esp‚cie foi considerada como ""Em perigo"" (EN).",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Stenandrium%20hatschbachii,Cerrado
ACANTHACEAE,Stenandrium stenophyllum,Kameyama,EN,B1ab(iii),Julia Caram Sfair,Tainan Messina,"esp‚cie endˆmica do munic¡pio de Gr’o Mogol, ? restrita a Serra do Espinha?o e estÿ sujeita a duas situa?„es de amea?a. Tem extens’o de ocorr?ncia restrita (EOO=427,40 kmì) em ÿreas de Cerrado. Embora a regi’o abrigue o Parque Estadual de Gr’o Mogol, n’o hÿ registro de sua presen?a nessa unidade de conserva‡Æo (SNUC). A explora‡Æo de diamante no passado e o atual incentivo ao turismo representam amea?as que podem levar ao decl¡nio populacional da esp‚cie. Al?m disso, a proximidade da estrada representa uma amea?a a uma de suas subpopula?„es, o que implica em decl¡nio de AOO, EOO, qualidade de habitat e nœmero de subpopula?„es. Dessa maneira, ? considerada como ""Em perigo"" (EN).",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Stenandrium%20stenophyllum,Cerrado
ACANTHACEAE,Stenostephanus lobeliiformis,Nees,DD,,Julia Caram Sfair,Tainan Messina,"S. lobeliiformis ? uma esp‚cie encontrada em floresta ombr½fila densa na Mata AtlŸntica. Ocorre em tr?s situa?„es de amea?a bastantes distantes entre si, resultando em uma grande extens’o de ocorr?ncia (EOO=139.952,38 kmì). N’o hÿ registro que a esp‚cie ocorra em unidades de conserva‡Æo (SNUC) e provavelmente a esp‚cie ? encontrada em mais localidades na regi’o que possuam floresta ombr½fila densa atlŸntica. Dessa maneira, hÿ uma defici?ncia de dados para acessar a categoria de amea?a de extin‡Æo da esp‚cie. Novos estudos devem ser feitos para indicar o estado de conserva‡Æo das subpopula?„es e de novas subpopula?„es que possam ocorrer na regi’o.",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Stenostephanus%20lobeliiformis,AtlanticForest
ACANTHACEAE,Streblacanthus dubiosus,(Lindau) V.M.Baum,EN,B2ab(iii),Julia Caram Sfair,Tainan Messina,"Streblacanthus dubiosus tem distribui‡Æo disjunta no Brasil, ocorrendo nos Estados do Paranÿ e do Acre, com ÿrea de ocupa‡Æo restrita (AOO=20 kmì). No Paranÿ, ? encontrada no Parque Nacional do Igua?u e, no Acre, em Sena Madureira, munic¡pio que sofreu perda de 5,97% de sua vegeta‡Æo nativa at? 2010. Foram identificadas quatro situa?„es de amea?a. Pode-se inferir que a popula‡Æo seja severamente fragmentada devido a sua baixa capacidade de dispers’o. Dessa maneira, S. dubiosus foi considerada ""Em perigo"" (EN).",04/04/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Streblacanthus%20dubiosus,Amazonia|AtlanticForest
ACHATOCARPACEAE,Achatocarpus praecox,Griseb.,LC,,Daniel Maurenza de Oliveira,Tainan Messina,"A. preacox ? uma arb½rea com ocorr?ncia no Sul e Sudeste do Brasil, em ÿreas florestais œmidas. Al?m de ocorrer fora do Brasil, possui extens’o de ocorr?ncia superior a 20.000 kmì, sendo categorizada sem risco de extin‡Æo.",10/01/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Achatocarpus%20praecox,AtlanticForest
ADELOTHECIACEAE,Adelothecium bogotense,(Hampe) Mitt.,LC,,Tainan Messina,Miguel d'Avila de Moraes,"A esp‚cie ? amplamente distribu¡da e n’o ? endˆmica do Brasil. Al?m disso, estÿ presente em unidades de conserva‡Æo (SNUC).",08/06/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Adelothecium%20bogotense,AtlanticForest|Pampa (Campos Sulinos)
ALISMATACEAE,Echinodorus bolivianus,(Rusby) Holm-Niels.,LC,,Rafael Augusto Xavier Borges,Tainan Messina,"E. bolivianus possui ampla distribui‡Æo geogrÿfica no Brasil e tamb‚m ocorre em outros pa¡ses da Am?rica do Sul, com subpopula?„es conhecidas em diferentes biomas.",08/06/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Echinodorus%20bolivianus,Amazonia|Caatinga|Cerrado|Pampa (Campos Sulinos)|AtlanticForest|Pantanal
ALISMATACEAE,Echinodorus paniculatus,Micheli,LC,,Rafael Augusto Xavier Borges,Tainan Messina,"E. paniculatus possui ampla distribui‡Æo geogrÿfica, com subpopula?„es conhecidas em diferentes biomas brasileiros. Apesar da incid?ncia de diferentes amea?as apontadas para a esp‚cie, estas ainda n’o t?m provocado impactos suficientes para se categorizar a esp‚cie em risco de extin‡Æo.",08/06/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Echinodorus%20paniculatus,Amazonia|Caatinga|Cerrado|AtlanticForest
